"FALSE.","TRUE."
0.410714285714286,0.589285714285714
0.404285714285714,0.595714285714286
0.412816691505216,0.587183308494784
0.452956989247312,0.547043010752688
0.450980392156863,0.549019607843137
0.415549597855228,0.584450402144772
0.434782608695652,0.565217391304348
0.399075500770416,0.600924499229584
0.463872832369942,0.536127167630058
0.405572755417957,0.594427244582043
0.411267605633803,0.588732394366197
0.44179523141655,0.55820476858345
0.416167664670659,0.583832335329341
0.393063583815029,0.606936416184971
0.484257871064468,0.515742128935532
0.432601880877743,0.567398119122257
0.44047619047619,0.55952380952381
0.421356421356421,0.578643578643579
0.440366972477064,0.559633027522936
0.420807453416149,0.579192546583851
0.44980443285528,0.55019556714472
0.438356164383562,0.561643835616438
0.447284345047923,0.552715654952077
0.423652694610778,0.576347305389222
0.403481012658228,0.596518987341772
0.380216383307573,0.619783616692427
0.409967845659164,0.590032154340836
0.432960893854749,0.567039106145251
0.453488372093023,0.546511627906977
0.42741935483871,0.57258064516129
0.458092485549133,0.541907514450867
0.392036753445636,0.607963246554365
0.439821693907875,0.560178306092125
0.430882352941176,0.569117647058824
0.411602209944751,0.588397790055249
0.441087613293051,0.558912386706949
0.407176287051482,0.592823712948518
0.450858034321373,0.549141965678627
0.443465491923642,0.556534508076358
0.382262996941896,0.617737003058104
0.423611111111111,0.576388888888889
0.431561996779388,0.568438003220612
0.423019431988042,0.576980568011958
0.466458658346334,0.533541341653666
0.40633608815427,0.59366391184573
0.4390625,0.5609375
0.408472012102874,0.591527987897126
0.417797888386124,0.582202111613876
0.4399375975039,0.5600624024961
0.426718547341115,0.573281452658885
0.409937888198758,0.590062111801242
0.415405777166437,0.584594222833563
0.41235632183908,0.58764367816092
0.375,0.625
0.414110429447853,0.585889570552147
0.403120936280884,0.596879063719116
0.426666666666667,0.573333333333333
0.439024390243902,0.560975609756098
0.415562913907285,0.584437086092715
0.388178913738019,0.611821086261981
0.406015037593985,0.593984962406015
0.41534008683068,0.58465991316932
0.438569206842924,0.561430793157076
0.454692556634304,0.545307443365696
0.430340557275542,0.569659442724458
0.44375,0.55625
0.412607449856734,0.587392550143267
0.404724409448819,0.595275590551181
0.442477876106195,0.557522123893805
0.429447852760736,0.570552147239264
0.431578947368421,0.568421052631579
0.452692867540029,0.547307132459971
0.437047756874096,0.562952243125905
0.435672514619883,0.564327485380117
0.452554744525547,0.547445255474453
0.414414414414414,0.585585585585586
0.397608370702541,0.602391629297459
0.449074074074074,0.550925925925926
0.417489421720733,0.582510578279267
0.446587537091988,0.553412462908012
0.4,0.6
0.373737373737374,0.626262626262626
0.463126843657817,0.536873156342183
0.411940298507463,0.588059701492537
0.403149606299213,0.596850393700787
0.453890489913545,0.546109510086455
0.417847025495751,0.582152974504249
0.447284345047923,0.552715654952077
0.421800947867299,0.578199052132701
0.417567567567568,0.582432432432432
0.416230366492147,0.583769633507853
0.413946587537092,0.586053412462908
0.419220055710306,0.580779944289694
0.439353099730458,0.560646900269542
0.408320493066256,0.591679506933744
0.413986013986014,0.586013986013986
0.423680456490728,0.576319543509273
0.408554572271386,0.591445427728614
0.403726708074534,0.596273291925466
0.408668730650155,0.591331269349845
0.443585780525502,0.556414219474498
0.420634920634921,0.579365079365079
0.440366972477064,0.559633027522936
0.435695538057743,0.564304461942257
0.427248677248677,0.572751322751323
0.452076677316294,0.547923322683706
0.41374269005848,0.58625730994152
