"FALSE.","TRUE."
0.663807890222985,0.336192109777015
0.679930795847751,0.320069204152249
0.654237288135593,0.345762711864407
0.693836978131213,0.306163021868787
0.716701902748414,0.283298097251586
0.688391038696538,0.311608961303462
0.658886894075404,0.341113105924596
0.725609756097561,0.274390243902439
0.74155069582505,0.25844930417495
0.743434343434343,0.256565656565657
0.670774647887324,0.329225352112676
0.754716981132076,0.245283018867925
0.694096601073345,0.305903398926655
0.695652173913043,0.304347826086957
0.751456310679612,0.248543689320388
0.731884057971015,0.268115942028986
0.742802303262956,0.257197696737044
0.707317073170732,0.292682926829268
0.716867469879518,0.283132530120482
0.719367588932806,0.280632411067194
0.720930232558139,0.27906976744186
0.681917211328976,0.318082788671024
0.70479704797048,0.29520295202952
0.716475095785441,0.283524904214559
0.744630071599045,0.255369928400955
0.730858468677494,0.269141531322506
0.714285714285714,0.285714285714286
0.746355685131195,0.253644314868805
0.677083333333333,0.322916666666667
0.707089552238806,0.292910447761194
0.726057906458797,0.273942093541203
0.727102803738318,0.272897196261682
0.725158562367865,0.274841437632135
0.669026548672566,0.330973451327434
0.730120481927711,0.269879518072289
0.699233716475096,0.300766283524904
0.741573033707865,0.258426966292135
0.721343873517787,0.278656126482213
0.694183864915572,0.305816135084428
0.708414872798434,0.291585127201566
0.707753479125249,0.292246520874752
0.721247563352826,0.278752436647173
0.718867924528302,0.281132075471698
0.720532319391635,0.279467680608365
0.695290858725762,0.304709141274238
0.733466933867735,0.266533066132265
0.720173535791757,0.279826464208243
0.695327102803738,0.304672897196262
0.665474060822898,0.334525939177102
0.663326653306613,0.336673346693387
0.688622754491018,0.311377245508982
0.735660847880299,0.264339152119701
0.736318407960199,0.263681592039801
0.69392523364486,0.30607476635514
0.705544933078394,0.294455066921606
0.697029702970297,0.302970297029703
0.701271186440678,0.298728813559322
0.742746615087041,0.257253384912959
0.733576642335766,0.266423357664234
0.666666666666667,0.333333333333333
0.671957671957672,0.328042328042328
0.674676524953789,0.325323475046211
0.704854368932039,0.295145631067961
0.713147410358566,0.286852589641434
0.744329896907217,0.255670103092783
0.700970873786408,0.299029126213592
0.664406779661017,0.335593220338983
0.730923694779116,0.269076305220884
0.668918918918919,0.331081081081081
0.711496746203905,0.288503253796095
0.693446088794926,0.306553911205074
0.691071428571429,0.308928571428571
0.732919254658385,0.267080745341615
0.751515151515151,0.248484848484848
0.736328125,0.263671875
0.695833333333333,0.304166666666667
0.719424460431655,0.280575539568345
0.735408560311284,0.264591439688716
0.653169014084507,0.346830985915493
0.728952772073922,0.271047227926078
0.663793103448276,0.336206896551724
0.65,0.35
0.733766233766234,0.266233766233766
0.689655172413793,0.310344827586207
0.662229617304492,0.337770382695507
0.753968253968254,0.246031746031746
0.747252747252747,0.252747252747253
0.720973782771536,0.279026217228464
0.738703339882122,0.261296660117878
0.666666666666667,0.333333333333333
0.670859538784067,0.329140461215933
0.648183556405354,0.351816443594646
0.715481171548117,0.284518828451883
0.653919694072658,0.346080305927342
0.707602339181287,0.292397660818713
0.81651376146789,0.18348623853211
0.66728280961183,0.33271719038817
0.731958762886598,0.268041237113402
0.696969696969697,0.303030303030303
0.711864406779661,0.288135593220339
0.680412371134021,0.319587628865979
