"x"
398.360667300818
391.303916743937
867.925141881763
831.317634961089
409.778695354422
409.778701443412
451.089666862353
860.972039546496
409.018285353804
867.924028742703
828.000603774448
458.146409792398
867.924058448613
867.925094261452
857.817867623343
451.091587332051
398.362671024529
349.992979433566
803.131218113547
403.820318411123
447.119213003582
860.683857384337
398.360667300818
867.924034740187
390.472966942673
632.22301658317
833.925504092075
867.924048477218
451.091587332051
451.089666862353
867.924053466907
867.924016855933
844.248679510055
391.392590341817
391.303916743937
391.305957662527
349.992979433566
458.146404330331
409.778699050297
452.412338675916
349.99510345426
447.10941783676
867.924049745383
393.340455682156
447.29877004492
6.76322408188589
867.924042714481
451.089666862353
867.924049213781
867.924119514852
392.272887676367
451.089666862353
820.324421679265
867.924059943224
867.92404314339
394.061790480923
449.735458365522
451.362064846963
867.924016946761
394.142028386218
867.924022977381
347.994671264968
855.496324260775
391.590677399734
837.31170594278
38.0016502467951
867.924010175529
867.924056176575
391.303916743937
391.583988378567
867.92512554323
389.871125118281
391.303916743937
449.324743443341
349.992979433566
391.303916743937
457.805664900347
397.07787858494
623.522621627272
867.924024209502
859.120844443091
451.089666862353
867.924018373328
398.360667300818
409.780691408193
863.547689200009
858.637626105207
398.282752884409
391.303916743937
867.924023425466
867.924024718021
867.924044859579
450.261111581574
451.166850135865
867.924044859579
867.643910413315
406.626729288867
837.918524093196
867.924032891469
811.56047388113
452.100839123252
517.921511553167
867.924019915439
838.059272394097
861.499468244015
450.654896840633
451.089666862353
398.360667300818
387.593812934241
409.778724377539
867.925108199717
797.705163905033
398.360667300818
798.615021644388
398.360667300818
349.992979433566
867.925125591442
454.63560033867
446.713402887845
867.924056978938
451.089666862353
867.924033539718
867.92401612957
393.48473638587
867.924050564998
391.303916743937
792.39936559437
398.360667300818
867.924009476313
867.924044859579
867.924027891666
867.924055492198
398.360667300818
867.924050879568
867.924035742803
831.190503415913
827.599283236241
821.225453276859
397.711605736297
867.925114713989
793.464109788954
867.924050661359
867.924046533283
863.287525488636
354.716185895449
409.778551364709
451.091587332051
813.239935384014
451.089666862353
858.960455791721
867.924058656367
805.030915594508
351.476183291996
867.925137413661
861.956726947396
867.924022098537
452.091101259061
830.312218922894
451.089666862353
839.028516716914
398.360667300818
355.779493683873
393.260393427371
398.360667300818
867.924056979766
867.924044859579
387.83622522173
409.778714059251
867.924061014407
820.410931727769
456.115928875485
860.99299476959
453.945076851391
303.688329090858
867.924039773973
451.989720299074
867.925135823812
387.887646061214
393.750497412395
867.924057740591
398.360667300818
867.924044859579
451.089666862353
867.924038209529
478.039205328415
450.879985617712
867.925134051647
867.925099633478
867.924022392062
867.924044859579
398.350502107804
867.924022002627
859.694057983678
820.182899065621
396.882846534125
867.92512554323
349.992949621001
867.925109308258
389.871125118281
867.924044859579
458.146417891783
451.091587332051
398.360651869213
399.238881468622
867.924032087976
348.498155840971
451.089666862353
451.089666862353
856.129462956376
862.13628574797
372.223372844436
398.360667300818
451.089666862353
349.992979433566
867.924014752925
448.911721754897
525.998398958659
349.992953775387
451.089666862353
867.925112372424
867.924030392413
379.843376614213
404.416945328339
821.016661887474
393.395462148794
398.153687549571
829.585861852228
867.924013958592
867.924119514852
620.07340340919
409.778711382453
393.428134197838
450.100510094456
388.79414294461
867.924054221054
361.411011095264
452.356179386691
451.089666862353
622.655440169965
391.303916743937
352.15508019467
846.513240053721
458.146378822729
867.924057480757
349.995103580293
451.089666862353
867.924048218062
867.924037732936
800.725564127534
456.129771844961
409.778709554934
867.924026036007
451.089666862353
