"FALSE.","TRUE."
0.234215885947047,0.765784114052953
0.25764192139738,0.74235807860262
0.202928870292887,0.797071129707113
0.247916666666667,0.752083333333333
0.245704467353952,0.754295532646048
0.23109243697479,0.76890756302521
0.208860759493671,0.791139240506329
0.285714285714286,0.714285714285714
0.239130434782609,0.760869565217391
0.273996509598604,0.726003490401396
0.23542600896861,0.76457399103139
0.267241379310345,0.732758620689655
0.203883495145631,0.796116504854369
0.22289156626506,0.77710843373494
0.219858156028369,0.780141843971631
0.248214285714286,0.751785714285714
0.235831809872029,0.764168190127971
0.256896551724138,0.743103448275862
0.294612794612795,0.705387205387205
0.271929824561404,0.728070175438597
0.233707865168539,0.766292134831461
0.21414913957935,0.78585086042065
0.247422680412371,0.752577319587629
0.273056057866184,0.726943942133816
0.24459234608985,0.75540765391015
0.256454388984509,0.743545611015491
0.262214983713355,0.737785016286645
0.250434782608696,0.749565217391304
0.208888888888889,0.791111111111111
0.243654822335025,0.756345177664975
0.225423728813559,0.774576271186441
0.252669039145907,0.747330960854093
0.239583333333333,0.760416666666667
0.200417536534447,0.799582463465553
0.254545454545455,0.745454545454545
0.260714285714286,0.739285714285714
0.261648745519713,0.738351254480287
0.265597147950089,0.734402852049911
0.186582809224319,0.813417190775681
0.291161178509532,0.708838821490468
0.237642585551331,0.762357414448669
0.274576271186441,0.725423728813559
0.25703564727955,0.74296435272045
0.21981981981982,0.78018018018018
0.209150326797386,0.790849673202614
0.265202702702703,0.734797297297297
0.217838765008576,0.782161234991424
0.246296296296296,0.753703703703704
0.218146718146718,0.781853281853282
0.206073752711497,0.793926247288503
0.24406779661017,0.75593220338983
0.178423236514523,0.821576763485477
0.241563055062167,0.758436944937833
0.242016806722689,0.757983193277311
0.236331569664903,0.763668430335097
0.217002237136465,0.782997762863535
0.26463700234192,0.73536299765808
0.232851985559567,0.767148014440433
0.279731993299833,0.720268006700168
0.194805194805195,0.805194805194805
0.181102362204724,0.818897637795276
0.238188976377953,0.761811023622047
0.213793103448276,0.786206896551724
0.234349919743178,0.765650080256822
0.238983050847458,0.761016949152542
0.253886010362694,0.746113989637306
0.202409638554217,0.797590361445783
