Arable,Vegetation,Pasture,Soil
0.0,9.142746756688044e-05,0.0,0.2367556
0.0,6.0149451259411914e-05,0.0,0.26805657
0.0,6.039396857222897e-05,0.0,0.27191067
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.00010892942535256326,0.0,0.22439489
0.0,0.0,0.0,0.30870122
0.0,3.358246286620915e-05,0.0,0.18517634
0.0,0.0009757408716628397,0.0,0.19600981
0.0,0.0008456412384945197,0.0,0.2078162
0.0,0.00017229249362305744,0.0,0.17804906
0.0,9.759228887513006e-05,0.0,0.23156358
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0003067557848777556,0.0,0.1060948
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
1.207151205878093e-06,1.2392599209943028e-07,8.142981391774854e-06,0.050289754
0.0002862429965171486,0.00015027806407998904,0.001048960502632958,0.059185926
0.0003418624900286151,5.9027735525989035e-05,0.0006844116218284873,0.049289092
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
8.491110523829529e-05,0.00014497111378762915,2.5845484410939307e-06,0.06340701
0.000157660668823495,0.0007717119729549641,8.241922125579434e-06,0.08266969
0.0003429504919533041,0.0010793061590370593,3.946776645386595e-05,0.12363197
0.0003002711712190041,0.003197493038243025,0.00010928184257784373,0.070376895
0.00023338709745469096,0.00321806147677426,6.243850203194751e-05,0.069994144
6.596545047352137e-05,0.0018718112205022815,6.388774814495358e-06,0.04751254
0.0001332371978311819,0.005612112922043591,1.4136115658645863e-05,0.05816489
0.0002142174924385725,0.0007782126684063199,2.8303990087982743e-05,0.049285185
0.0009037559905385939,0.002056809790644155,1.3090013804177761e-05,0.067877
0.001229906882858725,0.007882302868682483,2.1270965826549293e-06,0.06735599
0.000547540426791112,0.007600760247286066,1.817785566183771e-06,0.07148678
0.0005018038082925898,0.0005967113937044626,2.3713604803792896e-06,0.07680648
0.00028992299884063045,0.0008640738868571517,3.0134130999277814e-06,0.080325104
0.000473639671349299,0.00834402905690803,5.3210305966014815e-06,0.041831985
8.015176789223945e-26,0.000983093715899568,0.0,0.04009808
0.0,0.0012491570979161217,0.0,0.043539513
0.0,0.008578516099147865,0.0,0.03584959
0.0,0.008358054817997805,0.0,0.046223644
0.0,0.00850112661725664,0.0,0.04603721
0.0,0.008136002911298219,0.0,0.044763856
0.0,0.005813427868045151,0.0,0.045942917
0.0,0.009134119835057037,0.0,0.046983384
0.0,0.0090979554969089,0.0,0.047894243
0.0,0.00894832900901174,0.0,0.049082015
0.0,0.004214887632544418,0.0,0.04730099
0.0,0.006138923781435969,0.0,0.047492594
0.0,0.006129236368171851,0.0,0.04744005
0.0,0.004072687004974601,0.0,0.050342727
0.0,0.0024097992219934868,1.718782158222374e-05,0.052748233
0.0,0.0032052093867731835,0.00014281804161767037,0.055629358
0.0,0.0032963637892380934,0.0003657228841170454,0.060034372
0.0,0.002985045925854398,0.00042497884305171563,0.060497966
0.0,0.007142472245077124,0.00048252184711517724,0.056731716
0.0,0.007144866656493379,3.0799794229662406e-05,0.05436171
0.0,0.0031955527608272666,8.042668292802679e-06,0.060573738
0.0,0.003080135135739937,6.790758866948502e-05,0.06608666
0.0,0.003209920499536953,4.150728301264975e-05,0.06888112
0.0,0.0033175972771462736,2.7022194575648555e-05,0.0754547
0.0,0.003214116392228574,2.329453657370692e-05,0.07584674
0.0,0.0033382164990430163,2.3312000291195693e-07,0.063691385
0.0,0.003421534897382982,0.0,0.07086793
0.0,0.0033237504649317627,0.0,0.05919742
0.0,0.0025875717038457632,0.0,0.05846097
0.0,0.0038244244843710293,5.0975008467034784e-05,0.0651707
0.0,0.003792749642339203,3.3744804643719466e-05,0.07083239
0.0,0.003863650384446973,7.599027476588385e-08,0.073662005
0.0,0.004270250133609215,0.0,0.07423996
0.0,0.00419559493021824,0.0,0.06960562
0.0,0.003865824818494504,0.0,0.06958165
0.0,0.0037486933036737797,0.0,0.08964039
0.0,0.00339107270968607,0.0,0.101129174
0.0,0.0033231879877574115,0.0,0.09969847
0.0,0.0035664288208407118,1.0457603112602875e-25,0.10437113
0.0,0.0037018770951644715,0.0,0.09696304
0.0,0.002447406030747127,0.0,0.09608983
0.0,0.0019105182585869899,0.0,0.09586594
0.0,0.0023832466333589485,0.0,0.09620314
0.0,0.002620971423976471,0.0,0.08826201
0.0,0.0030263086042086294,0.0,0.077494025
0.0,0.003385472662834121,0.0,0.07042469
0.0,0.0033046242073527985,0.0,0.0899863
0.0,0.003196573972964979,0.0,0.09312735
0.0,0.0027907834815630926,0.0,0.07610859
0.0,0.002326947102179521,0.0,0.051484644
0.0,0.0023662018729063558,0.0,0.05847979
0.0,0.0019395596105127567,0.0,0.057755955
0.0,0.0017952988759133435,0.0,0.063817345
0.0,0.002300436529024085,0.0,0.07138507
0.0,0.002187327689532784,0.0,0.07796412
0.0,0.0021177607903513714,0.0,0.098546654
0.0,0.0024831197041226666,0.0,0.111792125
0.0,0.002120717510235937,0.0,0.15331133
0.0,0.0020806131518945423,0.0,0.16469063
0.0,0.0020648667747598434,0.0,0.1702004
0.0,0.002028749357332228,0.0,0.18487054
0.0,0.0020589589270240518,0.0,0.17132963
0.0,0.0021150335985744293,0.0,0.15586454
0.0,0.0018628817374582447,0.0,0.13684207
0.0,0.0022082968920366795,0.0,0.13378751
0.0,0.00268371543165938,0.0,0.11936348
0.0,0.002177462424102917,0.0,0.12821479
0.0,0.002488053764128172,0.0,0.16149478
0.0,0.0022835567572267517,0.0,0.16399135
0.0,0.001362994947693722,0.0,0.17111477
0.0,0.001057241563996921,0.0,0.18692943
0.0,0.0012063736630045963,0.0,0.14783297
0.0,0.0011439105653193496,0.0,0.1565233
0.0,0.0012573719098448262,0.0,0.15599789
0.0,0.0010081584522111974,0.0,0.16493693
0.0,0.001004342843461756,0.0,0.17864136
0.0,0.0009452077661913389,0.0,0.18322298
0.0,0.0009021459862174244,0.0,0.14489397
0.0,0.0006033241777399693,0.0,0.09380142
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0004223320412218864,0.0,0.07477904
0.0,0.0013179901286465951,0.0,0.06881703
0.0,0.0013636532384762375,0.0,0.07062785
0.0,0.002919125133706772,0.0,0.08392436
0.0,0.0030166478462556453,0.0,0.08491059
0.0,0.002920066926117452,0.0,0.081015304
0.0,0.0028817047835172213,0.0,0.087883435
0.0,0.012886305957056258,0.0,0.1150187
2.9059974537992135e-06,0.0013803966692310591,0.0,0.070556335
6.15181686420276e-05,0.011848473624527697,0.0,0.105919555
2.2775580265317222e-05,0.012661155664419834,0.0,0.12476221
1.925109663525824e-06,0.012650654627604027,0.0,0.09888512
5.3441500959767776e-09,0.011294798371920283,0.0,0.13259864
0.0,0.012873153280402498,0.0,0.087569535
0.0,0.012572261738162494,0.0,0.091407575
0.0,0.012633438365168535,0.0,0.09142527
0.0,0.011414531085866876,0.0,0.13732435
0.0,0.0132440234164225,0.0,0.08242093
0.0,0.012869035237768703,0.0,0.09273778
0.0,0.012663731455271792,0.0,0.107162654
0.0,0.01276737170301475,0.0,0.09684332
0.0,0.014564909529091133,0.0,0.07663812
0.0,0.012906694488406022,0.0,0.05594692
0.0,0.003055408698933924,0.0,0.059810333
0.0,0.003214753430892874,0.0,0.054121885
0.0,0.003247276323506046,0.0,0.08004462
0.0,0.001405917426803124,0.0,0.098022185
0.0,0.000740900038907773,0.0,0.13236934
0.0,0.0004908926463635174,0.0,0.14490327
0.0,0.0022440480757231684,0.0,0.0739641
0.0,0.002592908805569359,0.0,0.075195335
0.0,0.0028144177136510545,0.0,0.07713333
0.0,0.0030039123744549923,0.0,0.084908426
0.0,0.003024042191521804,0.0,0.10032305
0.0,0.0002980398978226248,0.0,0.12055537
0.0,0.00034762057390925024,0.0,0.12849686
0.0,0.0003116118241386523,0.0,0.13360015
0.0,0.0003053752402465747,0.0,0.13811028
0.0,0.0013242727513112687,0.0,0.1296157
0.0,0.0003072531149480187,0.0,0.15750283
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0008165450321051958,0.0,0.1601518
0.0,0.0006033002658715117,0.0,0.15664847
0.0,0.0004927215826582717,0.0,0.17756294
0.0,0.0005193051807938471,9.679117060259129e-10,0.19569297
0.0,0.0,0.0,-3.4e+38
0.0,0.00020143606989707672,0.0,0.15826002
0.0,8.398363590998312e-05,0.0,0.17543386
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0003209060689469987,0.0,0.17120758
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,6.374524684127411e-06,0.0,0.0417288
3.447499824410643e-05,0.0,0.0006604588558486075,0.091977715
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.00015431936044620916,0.00017788750181257256,1.6649632468778152e-06,0.05331251
0.00016638369213256647,0.0011257670756302121,3.0224626201501144e-06,0.080072366
0.00017567328162290707,0.011493901557401058,5.741281409614767e-06,0.07641586
0.00021479667063499457,0.011943450081321732,1.7192025170575e-05,0.08188906
0.00018710047738364048,0.0034271987781788003,1.9088654739300107e-05,0.058784653
7.769392125397655e-05,0.01062284524560268,2.0386587856014055e-05,0.039202724
0.0002921971416060521,0.013557655301618926,4.343485490762682e-05,0.059640028
0.00020025100617569033,0.001110871058815112,3.1939103286828906e-05,0.06863184
0.0,0.0,0.0,-3.4e+38
0.002232980732708652,0.006884627187856505,4.80409774929016e-06,0.06527028
0.0012150750400533475,0.004984594637078481,1.5645995957273984e-06,0.068238385
0.00044256863330279276,0.004903067548276742,8.438730868639676e-07,0.065927036
0.00023962416393131519,0.006347617493737656,9.019305661360844e-07,0.05662719
0.00021706518094843542,0.0007274737162641747,8.484459816916266e-07,0.056395527
0.00019005691926559458,0.006284793960479103,1.686433050915339e-06,0.04630399
4.034045303694357e-07,0.0019402708884695768,0.0,0.036797486
1.2550363365103483e-06,0.0003443705448205802,0.0,0.04363367
3.0214280216017035e-05,0.008061181866911375,3.1366484651712884e-05,0.044439897
5.783901992827415e-06,0.008205515860204574,2.58362274244393e-05,0.044748683
0.0,0.00893698668833191,0.0,0.04773601
0.0,0.008543483453448741,0.0,0.04416087
0.0,0.008542141773878516,0.0,0.04377318
0.0,0.00830692049434181,9.269941811629691e-07,0.044512037
0.0,0.008302770013570767,0.0,0.04564962
0.0,0.004355826596563457,0.0,0.04788785
0.0,0.009345525638017464,0.0,0.044501215
0.0,0.009495695097761856,0.0,0.04545439
0.0,0.008845541524460073,1.7364269111048761e-06,0.044141747
1.4011952205312515e-06,0.004191574547278926,1.2395910581350777e-05,0.044592086
4.9775548957289376e-08,0.003586833237740899,8.8036101370258e-05,0.045317266
0.0,0.0025073219537556767,0.00016085175034475264,0.05102031
0.0,0.005460736519544898,0.0002695752326189241,0.045418095
0.0,0.007628622658626993,0.00034568956340564586,0.048311207
0.0,0.007107697635620862,0.00034818415001976985,0.058719777
0.0,0.007408571143224999,0.00013488340418569826,0.060075805
0.0,0.007073607371862394,5.9807842475977176e-05,0.052781034
0.0,0.005857361593286228,0.00010401087832974647,0.05719063
0.0,0.006609274725935277,0.00011765585802738507,0.054845482
0.0,0.007057398260116124,0.0001920574289520179,0.0532289
0.0,0.0075070355595961225,0.0002808028401696289,0.05119375
0.0,0.007178595876001698,7.8534456494908e-05,0.06134675
0.0,0.0074528096907565166,7.389940938377493e-07,0.06872369
0.0,0.00736468331835083,0.0,0.07044669
0.0,0.007692819346052442,0.0,0.07127974
0.0,0.003976425373984654,1.0450144938592239e-05,0.058056742
4.244545935566504e-07,0.0038319249719938426,8.591682633296243e-05,0.06147912
0.0,0.004294873977357259,3.7224589636560004e-05,0.06584053
0.0,0.004334657672387485,2.855626804948333e-06,0.06815475
0.0,0.004326428794606774,2.064912940999162e-06,0.06656347
0.0,0.004243269002054307,3.3900687170838094e-27,0.0577315
0.0,0.00421254643028636,9.970650634876246e-08,0.06845452
0.0,0.00413047727051442,1.039384490750912e-06,0.06682919
0.0,0.004128325928069855,5.40851979694904e-07,0.059510507
0.0,0.004194075882967965,1.0457603112602875e-25,0.06604551
0.0,0.0031118046577838197,9.097693570276449e-07,0.061666638
0.0,0.0031128207137275012,1.3783793343672108e-05,0.06476341
0.0,0.0030401005365380696,9.234946393031452e-06,0.063337736
0.0,0.0033815843758143336,0.0,0.06455931
0.0,0.0035200048876361536,0.0,0.06168983
0.0,0.00367618271889814,0.0,0.05772617
0.0,0.0037891233726860705,0.0,0.062712625
0.0,0.00378229468708674,0.0,0.0984076
0.0,0.0037522331186045626,0.0,0.09967071
0.0,0.003570497969881245,0.0,0.08986398
0.0,0.0031597546023506592,0.0,0.050512884
0.0,0.003005910919589997,0.0,0.042279363
0.0,0.002211753552287296,0.0,0.039324466
0.0,0.00218817081066069,0.0,0.04334632
0.0,0.0027611174654616362,0.0,0.04382983
0.0,0.002549761186659137,0.0,0.05299365
0.0,0.00226507313705403,0.0,0.066567026
0.0,0.0025540341737907255,0.0,0.121278524
0.0,0.002531764627064838,0.0,0.14160928
0.0,0.002418629509313779,0.0,0.1785168
0.0,0.0023944360287001276,0.0,0.183659
0.0,0.002436710839795666,0.0,0.17296937
0.0,0.002068326393138142,0.0,0.16592675
0.0,0.002124818657181387,0.0,0.15304296
0.0,0.0021738258942969584,0.0,0.13903391
0.0,0.0018623096143077643,0.0,0.13653459
0.0,0.001847691244204405,0.0,0.15742163
0.0,0.0016278155412924591,0.0,0.16020486
0.0,0.0015094832507113614,0.0,0.10577049
0.0,0.0023763179007767025,0.0,0.08368643
0.0,0.001328831709942695,0.0,0.094926514
0.0,0.0006901189417212535,0.0,0.08210104
0.0,0.001397706530401435,0.0,0.10315889
0.0,0.0012009883682038505,0.0,0.14210908
0.0,0.00208372354948636,0.0,0.1534246
0.0,0.0023001362098801882,0.0,0.16540015
0.0,0.0011125887682551772,0.0,0.12375648
0.0,0.0002869876595681808,0.0,0.108964786
0.0,1.605574816352501e-05,0.0,0.12337935
0.0,0.0,0.0,0.11335059
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0002603620531292918,0.0,0.06922241
0.0,0.0010053303221484646,0.0,0.0704881
0.0,0.0012099963247307085,0.0,0.059009645
0.0,0.003156258617245236,0.0,0.07646857
0.0,0.002959766582037404,0.0,0.08270429
0.0,0.0025669258716803827,0.0,0.14964576
0.0,0.0028525948692660593,0.0,0.083541736
6.080870418426759e-07,0.002613012918808286,0.0,0.09396231
3.643568631538253e-06,0.0008097778140307686,0.0,0.09039886
5.9024132053145616e-05,0.0012478347407101885,0.0,0.10098153
2.1765371501344895e-06,0.0010646553146698935,0.0,0.10692253
3.8502193822709703e-07,0.0018646080717521275,0.0,0.106811464
7.01207138025883e-10,0.010490465658773573,0.0,0.14068912
0.0,0.01101783956183462,0.0,0.1524939
0.0,0.013287036236772784,0.0,0.12479943
0.0,0.012574542388052778,0.0,0.09659785
0.0,0.012805852151653372,0.0,0.063383885
0.0,0.01314337858751256,0.0,0.06385122
0.0,0.012783352189452615,0.0,0.0674955
0.0,0.012964289183308105,0.0,0.07667153
0.0,0.012941528475786938,0.0,0.07139793
0.0,0.01300598542382204,0.0,0.053575862
0.0,0.013106113338509601,0.0,0.05226521
0.0,0.0032774567286587993,0.0,0.060963154
0.0,0.003259273762870898,0.0,0.052055396
0.0,0.007669704851159058,0.0,0.092192136
0.0,0.006424458195285795,0.0,0.124315985
0.0,0.0022056739028816553,0.0,0.1278505
0.0,0.0031125601465919086,0.0,0.076550655
0.0,0.0070245801271168,0.0,0.05395333
0.0,0.0029845057945002357,0.0,0.056961972
0.0,0.002998362445603601,0.0,0.057640783
0.0,0.0032141170467730458,0.0,0.055240214
0.0,0.0031073976469559615,0.0,0.062397357
0.0,0.00033046339875426563,0.0,0.072475195
0.0,0.00012324942218487305,0.0,0.081970945
0.0,0.0002236244236804947,0.0,0.08681081
0.0,0.00025645870000956414,0.0,0.10917791
0.0,0.00016450517909992086,0.0,0.09558354
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0007806589231363629,0.0,0.10865358
0.0,0.0016455317090140861,4.15492176764742e-09,0.09625163
0.0,0.0005971810533130377,0.0,0.1448695
0.0,0.0014938814216256026,1.585460969606078e-09,0.14309692
0.0,0.0013153286890022126,1.035278604785443e-09,0.118430026
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0003369163035321829,0.0,0.10463367
0.0,0.00043166433916244683,0.0,0.14860804
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.00015788538301509362,0.00014131251129073188,8.105770832310802e-06,0.054240793
0.00014511693932935522,0.010115465884017965,5.870694094333733e-06,0.07041899
0.00011679549413976624,0.011272570574846664,6.490783084787125e-06,0.062552474
0.0003326634940260907,0.0011688262594999259,7.252705567824436e-05,0.102586865
0.0003195926161942336,0.0015540999439788432,6.954935232804683e-05,0.07927559
0.00014613868918632458,0.01458434731340031,1.4734638270466653e-05,0.041032717
0.0009072579283204734,0.013266692077625777,0.0001165915436496981,0.06575804
0.0010498719107796461,0.006375434183344519,0.00014603995422662116,0.06594519
0.0,0.0,0.0,-3.4e+38
0.0015805054116774706,0.004815226056665987,8.337187530369195e-06,0.06481191
0.0022325557038283396,0.004273146970234102,5.1340205845633705e-06,0.06927937
0.001449793200706175,0.0037333531443661766,1.805242826869975e-06,0.06752687
0.001553119398838223,0.00634888777429045,2.4109493652821224e-06,0.064165354
0.0009999686707918918,0.0070305584048894094,1.6993686669191047e-06,0.04393083
0.00021039010791959361,0.00019521406840001488,1.0837244758493817e-05,0.04817479
8.885158163677278e-05,0.004696433780973998,0.0,0.040972423
0.00012285684687719512,0.004424045747922439,9.500781797596715e-05,0.033025783
0.00018170423385836614,0.0028624057694646714,0.00028758020647762667,0.038490485
0.00012653635820483728,0.0077219739363380314,0.00024128064201706567,0.036329124
0.00038318690285217707,0.008982754483723921,0.0006098685316130699,0.056727547
0.0005484314150547302,0.008891501441208396,0.0006206740398277996,0.06810743
0.0006637932766950238,0.009337482341920191,0.00042834369409665887,0.060233504
0.0006017170371313054,0.008297212545538212,0.0007780947656151728,0.06007555
0.0003365505902340972,0.008819218521724966,0.00044926857502181744,0.057581402
6.375546100817949e-06,0.010216802602814537,1.3977860527250311e-05,0.04679989
1.0698648454666817e-06,0.008955491990043179,1.995942862078157e-05,0.04265753
5.88370878805388e-06,0.008542393786758837,0.00020794173742581557,0.045132548
3.808073527634351e-05,0.008250468643256884,0.0002490167602156923,0.042799592
4.529015355262108e-05,0.005920535020143063,0.0002207830744767736,0.046291284
7.240759496445815e-06,0.005915494783538097,0.000272857576714618,0.04023616
4.4209101324937315e-06,0.008476596055668,0.0002731520152818648,0.043430086
1.8952704673856492e-06,0.005606440734929652,0.00045272515687821627,0.055818785
0.0,0.007157365674268751,0.0003293156742851488,0.057639856
0.0,0.007795080701882539,0.00036158764728999116,0.06466349
0.0,0.007030331436355022,0.00021579259811710277,0.06736272
0.0,0.008046722055695316,0.00011512864036221041,0.065106995
0.0,0.008243268412294604,0.0001473117322051585,0.053113766
0.0,0.008200017939653602,9.93121080943974e-05,0.053333305
0.0,0.007590381008814,0.00015738091137467157,0.049270093
1.2302294717624124e-07,0.007573829821745599,0.0003240238620443133,0.048858754
1.2302294717624121e-07,0.005627631101023677,0.00013801817082075636,0.04804059
1.9001426890095407e-07,0.005936882414713559,4.674851056100435e-06,0.0468685
5.976810159025529e-07,0.005846469066527171,1.4367652616214955e-16,0.044818487
1.3572446792580265e-07,0.0058227175261254946,0.0,0.04351434
0.0,0.009332898017018226,0.0,0.048225824
8.48909175490569e-08,0.003980634367711845,0.0002423938519455868,0.05215964
6.401732427917194e-07,0.003921773052301086,0.0001159748051860329,0.055864662
0.0,0.003973334939646509,5.512584320358518e-05,0.058498323
0.0,0.003981058935953085,1.390124971624914e-05,0.058213696
0.0,0.004367243190077251,7.529384389858226e-08,0.06293283
0.0,0.0039372936962748985,8.59653545217493e-07,0.06175855
0.0,0.003947298025182834,1.1040517910653528e-05,0.060947426
0.0,0.0044161094974689286,3.897300060143415e-05,0.06245737
0.0,0.00433446693567679,6.446150180093412e-06,0.051019263
0.0,0.0031800942561608227,5.710065358424308e-06,0.06131913
0.0,0.0031652585476139032,4.8215868837929104e-05,0.0573054
0.0,0.0031590219908829912,2.883798886515967e-05,0.06234482
0.0,0.0038346606878814533,1.7688685982998316e-07,0.06323203
0.0,0.0037319718166014602,0.0,0.059991177
0.0,0.002819011537149252,0.0,0.060150567
0.0,0.0037004483157363527,0.0,0.069954045
0.0,0.003810447725955149,0.0,0.08255676
0.0,0.003740574213987361,0.0,0.077582635
0.0,0.003784674881619572,0.0,0.06421572
0.0,0.0037177379562685184,0.0,0.058545936
0.0,0.0037073783377607255,0.0,0.053415038
0.0,0.004054242009177951,0.0,0.04904753
0.0,0.0029330860173932966,0.0,0.039942995
0.0,0.002851751460321811,0.0,0.042657696
0.0,0.002590532108562671,0.0,0.04862521
0.0,0.002371890196177963,0.0,0.07874593
0.0,0.0025952568902549043,1.6421132314788768e-08,0.12753816
0.0,0.0025297993421100062,2.5545280027875852e-08,0.1367969
0.0,0.0025867068386141185,0.0,0.13328767
0.0,0.0025269351859115627,0.0,0.15683575
0.0,0.002328538335442468,0.0,0.15172012
0.0,0.002377584362332808,0.0,0.14012559
0.0,0.001918360746353434,0.0,0.15103698
0.0,0.0022174212209810466,0.0,0.13782796
0.0,0.0022527062467866243,0.0,0.1381475
0.0,0.0018858990740756205,0.0,0.1126625
0.0,0.0002729603087246646,0.0,0.09682262
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.00047268746895504733,0.0,0.07740561
0.0,0.0014221581936029717,0.0,0.08569325
0.0,0.0012470578520204136,0.0,0.1093558
0.0,0.0009195667625967836,0.0,0.084749654
0.0,0.0010505683058080265,0.0,0.09809041
0.0,0.0004977615136696463,0.0,0.13675293
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.00023594665457215815,0.0,0.07073273
0.0,0.0010924560674749955,0.0,0.056922488
0.0,0.0028176070688446246,0.0,0.060207386
7.219366564635153e-26,0.0028471420026922583,0.0,0.06580154
2.3807562098626326e-24,0.0029496078183250418,0.0,0.07335054
2.349781842393077e-25,0.002324654516391556,0.0,0.07656659
2.6189160106636082e-05,0.00042367132057081477,0.0,0.058155283
2.4168974036020805e-05,0.0013139342274280249,0.0,0.05428383
2.9417134986071305e-06,0.00018778153907585658,0.0,0.05151613
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0,0.0,-3.4e+38
0.0,0.0003099138045088353,0.0,0.064164
0.0,0.0009653751175913558,0.0,0.10313643
1.2462076497115356e-12,0.011504660449449937,1.4148493259767532e-06,0.104612485
3.667120670771165e-08,0.011762398623635168,9.727545942967058e-06,0.08192544
