pastoralist,extensive,hg,pyrome
0.0,0.046703297189560435,0.0,0.002590926087448914
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.040131133580945486,0.0,0.0025086334313701012
0.0,0.040131133580945486,0.0,0.002521242790329954
0.0,0.040131133580945486,0.0,0.002446658812113911
0.03181282936609571,0.0373219464216981,0.0,0.030314187124129286
0.015703598423154948,0.018423034689315363,0.0,0.03126749076375393
0.03181282936609571,0.0373219464216981,0.0,0.03232737998880483
0.03181282936609571,0.0373219464216981,0.0,0.033945933234878926
0.015703598423154948,0.09141678291064118,0.0,0.030993448283891334
0.05015983080895,0.2919999760777778,0.0,0.03662819088719042
0.05015983080895,0.046703297189560435,0.0,0.04265692904348838
0.05015983080895,0.1544973538994709,0.0,0.03810785615802177
0.05015983080895,0.23174603166031746,0.0,0.036158204175330715
0.05015983080895,0.23174603166031746,0.0,0.03705978243349538
0.05015983080895,0.23174603166031746,0.0,0.03609060897810581
0.05015983080895,0.31397853459211467,0.0,0.03537604239115821
0.05015983080895,0.31397853459211467,0.0,0.03386351853126597
0.05015983080895,0.31397853459211467,0.0,0.037563018578451526
0.05015983080895,0.031135531350732597,0.0,0.03421900522494029
0.05015983080895,0.046703297189560435,0.014628486274916227,0.04468026684172155
0.05015983080895,0.046703297189560435,0.007786421990651898,0.04196110754774555
0.05015983080895,0.046703297189560435,0.0,0.037736165080782494
0.05015983080895,0.046703297189560435,0.00789678490988097,0.04142623016249105
0.05015983080895,0.046703297189560435,0.012000006540404137,0.04178313423649905
0.05015983080895,0.046703297189560435,0.014548487105891508,0.04236921574733941
0.05015983080895,0.06327544298014896,0.015578893597760855,0.042295130358641485
0.05015983080895,0.06327544298014896,0.006298238695218898,0.040265430221112036
0.05015983080895,0.046703297189560435,0.002129478398319343,0.03917761406344798
0.05015983080895,0.046703297189560435,0.0,0.037181240072865884
0.05015983080895,0.046703297189560435,0.0,0.036239988802096036
0.05015983080895,0.046703297189560435,0.0,0.035494081901996134
0.05015983080895,0.06327544298014896,0.0,0.03464656723786449
0.05015983080895,0.06327544298014896,0.0,0.03493031476000902
0.03181282936609571,0.040131133580945486,0.0,0.035749077101939454
0.05015983080895,0.06327544298014896,0.0,0.03190133555563825
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.03181282936609571,0.040131133580945486,0.0,0.030536413429906036
0.015703598423154948,0.019809718864326812,0.0,0.03391546297939289
0.05015983080895,0.06327544298014896,0.0,0.03307805702694828
0.0,0.06327544298014896,0.0,0.0026466934250634795
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.06327544298014896,0.0,0.05010837248741782
0.126398967678736,0.35190620398826983,0.0,0.08307566572776204
0.05015983080895,0.06327544298014896,0.0,0.04022090124102955
0.05015983080895,0.31397853459211467,0.0,0.03309009561209609
0.05015983080895,0.31397853459211467,0.0,0.03313537747794201
0.05015983080895,0.31397853459211467,0.0,0.03231179798712991
0.05015983080895,0.06327544298014896,0.0,0.036774419822361695
0.05015983080895,0.06327544298014896,0.0,0.03765505196361704
0.0,0.06327544298014896,0.0,0.002639463932748839
0.0,0.06327544298014896,0.0,0.0026674984020160584
0.0,0.019809718864326812,0.0,0.0026246421452299235
0.0,0.1582433289610717,0.0,0.002494575515261303
0.025280258784709027,0.0318904499368815,0.0,0.030572398350556185
0.04330501842649738,0.05462825890774759,0.0,0.036740235593552634
0.04330501842649738,0.05462825890774759,0.0,0.036474621419036964
0.04330501842649738,0.05462825890774759,0.0,0.03503367301807422
0.05015983080895,0.31397853459211467,0.0,0.03054174358031627
0.05015983080895,0.31397853459211467,0.0,0.03229322694795511
0.04330501842649738,0.271070416441877,0.0,0.03564511346152875
0.04330501842649738,0.13338383821398153,0.0,0.03661511498302038
0.04330501842649738,0.13338383821398153,0.0,0.034611459522401584
0.05015983080895,0.1544973538994709,0.0,0.03604157312770796
0.05015983080895,0.1544973538994709,0.0,0.03630779519101147
0.04330501842649738,0.13338383821398153,0.0,0.03769368735641762
0.04330501842649738,0.13338383821398153,0.0,0.03553892475032019
0.05015983080895,0.1544973538994709,0.0,0.03507516907175092
0.05015983080895,0.1544973538994709,0.0,0.03411926516352853
0.05015983080895,0.031135531350732597,0.0,0.03435532994371928
0.05015983080895,0.031135531350732597,0.0,0.03563311987971674
0.05015983080895,0.031135531350732597,0.0,0.03585445784302353
0.05015983080895,0.031135531350732597,0.0,0.03452511843268888
0.05015983080895,0.031135531350732597,0.0,0.03402361289185725
0.05015983080895,0.031135531350732597,0.0,0.033637382463570405
0.05015983080895,0.031135531350732597,0.0,0.032849245914218284
0.05015983080895,0.031135531350732597,0.0,0.03198522967540478
0.05015983080895,0.031135531350732597,0.0,0.03161503819924994
0.05015983080895,0.031135531350732597,0.0,0.031152858808402687
0.05015983080895,0.031135531350732597,0.0,0.03102704255002051
0.05015983080895,0.031135531350732597,0.0,0.031213730400439857
0.05015983080895,0.031135531350732597,0.0,0.030504596726385974
0.05015983080895,0.031135531350732597,0.0,0.03067702457251287
0.05015983080895,0.031135531350732597,0.0,0.030344605301368753
0.025280258784709027,0.01569212410113426,0.0,0.030125399371088532
0.0,0.01569212410113426,0.0,0.0026574652499569097
0.025280258784709027,0.01569212410113426,0.0,0.0027204712650168075
0.025280258784709027,0.01569212410113426,0.0,0.03131294811858999
0.025280258784709027,0.01569212410113426,0.0,0.030639948896952648
0.0,0.029658112236163138,0.0,0.0026567843307153793
0.025280258784709027,0.029658112236163138,0.0,0.0027265269935028533
0.0,0.023538186234085042,0.0,0.0025720333172190918
0.0,0.031135531350732597,0.0,0.0021740521656427813
0.0,0.046703297189560435,0.0,0.002595100340943708
0.0,0.046703297189560435,0.0,0.0025674283789183243
0.0,0.031135531350732597,0.0,0.002348683106257123
0.0,0.031135531350732597,0.0,0.0024276928876284572
0.0,0.023538186234085042,0.0,0.002467977387315718
0.0,0.023538186234085042,0.0,0.002553516664352389
0.025280258784709027,0.029658112236163138,0.0,0.03137305650668641
0.025280258784709027,0.029658112236163138,0.0,0.030241327855526506
0.0,0.029658112236163138,0.0,0.0025793082424706896
0.0,0.023538186234085042,0.0,0.0026616851162727137
0.0,0.023538186234085042,0.0,0.002619006918676741
0.0,0.023538186234085042,0.0,0.0026134479962267873
0.0,0.01569212410113426,0.0,0.0024048255271302593
0.0,0.01569212410113426,0.0,0.0024811113953278957
0.025280258784709027,0.0318904499368815,0.0,0.032663236305957806
0.0,0.0318904499368815,0.0,0.002519845461343514
0.0,0.029658112236163138,0.0,0.002641739321588288
0.025280258784709027,0.0318904499368815,0.0,0.03286749548621978
0.025280258784709027,0.0318904499368815,0.0,0.002699316862721072
0.025280258784709027,0.0318904499368815,0.0,0.031814715141019606
0.025280258784709027,0.0318904499368815,0.0,0.031588618577302545
0.025280258784709027,0.0318904499368815,0.0,0.032960264025541496
0.025280258784709027,0.0318904499368815,0.0,0.033176164304999506
0.025280258784709027,0.0318904499368815,0.0,0.03154596256464228
0.0,0.023538186234085042,0.0,0.0025159177836954877
0.0,0.023538186234085042,0.0,0.0026540546452897165
0.0,0.023538186234085042,0.0,0.0026284853424838324
0.015703598423154948,0.019809718864326812,0.0,0.03141626292954936
0.0,0.06327544298014896,0.0,0.0024591009853542492
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.040131133580945486,0.0,0.0026709441404458296
0.03181282936609571,0.040131133580945486,0.0,0.002708634800323329
0.03181282936609571,0.0373219464216981,0.0,0.032035057019816314
0.015703598423154948,0.018423034689315363,0.0,0.03266503756868461
0.015703598423154948,0.018423034689315363,0.0,0.03384720506754342
0.015703598423154948,0.018423034689315363,0.0,0.03758195935581299
0.015703598423154948,0.018423034689315363,0.0,0.03733588986955568
0.015703598423154948,0.014621457295092313,0.0,0.032735346182024366
0.05015983080895,0.046703297189560435,0.0,0.039901238419881434
0.05015983080895,0.031135531350732597,0.0,0.04224443272335215
0.05015983080895,0.031135531350732597,0.0,0.04027201602925434
0.05015983080895,0.046703297189560435,0.0,0.04080503025196697
0.05015983080895,0.31397853459211467,0.0,0.03808512336332505
0.05015983080895,0.23174603166031746,0.0,0.03903475187774921
0.05015983080895,0.23174603166031746,0.0,0.036872887660140505
0.05015983080895,0.31397853459211467,0.0,0.03599603591439079
0.05015983080895,0.06327544298014896,0.0,0.0422643995446604
0.126398967678736,0.06327544298014896,0.023567973391444296,0.048191917132624496
0.126398967678736,0.06327544298014896,0.018741158731315682,0.045937598667962376
0.0,0.031135531350732597,0.0,0.0026515531931441726
0.0,0.031135531350732597,0.0,0.002195007147928815
0.05015983080895,0.046703297189560435,0.0,0.03834621926205778
0.05015983080895,0.046703297189560435,0.01532707498240411,0.04362929677157022
0.05015983080895,0.06327544298014896,0.01923866247448695,0.044901221139924515
0.05015983080895,0.06327544298014896,0.011356230215510377,0.04261337761505915
0.05015983080895,0.06327544298014896,0.010002253395291264,0.041570808039213286
0.05015983080895,0.046703297189560435,0.009458495439968462,0.04080956266919178
0.05015983080895,0.06327544298014896,0.003653485442875199,0.03934875949341209
0.05015983080895,0.06327544298014896,0.0,0.03740463467569588
0.015703598423154948,0.019809718864326812,0.0,0.037001990719228516
0.05015983080895,0.06327544298014896,0.0,0.037112566598114544
0.03181282936609571,0.040131133580945486,0.0048556824919085695,0.038708974614193675
0.05015983080895,0.06327544298014896,0.011229629777595828,0.03955885429289364
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.03181282936609571,0.040131133580945486,0.0,0.033984264597045906
0.05015983080895,0.06327544298014896,0.0,0.03423836627589712
0.05015983080895,0.06327544298014896,0.0,0.03650577304550827
0.05015983080895,0.06327544298014896,0.0,0.031207845260187134
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05015983080895,0.06327544298014896,0.0,0.038505499071167015
0.05015983080895,0.31397853459211467,0.0,0.03439147611674569
0.05015983080895,0.31397853459211467,0.0,0.03388816749753872
0.05015983080895,0.31397853459211467,0.0,0.03412460835420088
0.05015983080895,0.31397853459211467,0.0,0.03401112267679253
0.05015983080895,0.31397853459211467,0.0,0.031157116370017328
0.015703598423154948,0.019809718864326812,0.0,0.0331323914373055
0.0,0.019809718864326812,0.0,0.002590320013192965
0.0,0.018423034689315363,0.0,0.0022761886328567476
0.0,0.018423034689315363,0.0,0.0023068578717238388
0.0,0.018423034689315363,0.0,0.0025095103104033163
0.015703598423154948,0.019809718864326812,0.0,0.030196797704170407
0.025280258784709027,0.1582433289610717,0.0,0.030079280130636175
0.04330501842649738,0.05462825890774759,0.0,0.03449052089076039
0.025280258784709027,0.1582433289610717,0.0,0.030085822770651416
0.025280258784709027,0.0318904499368815,0.0,0.031833318679389905
0.025280258784709027,0.0318904499368815,0.0,0.03230264319013769
0.025280258784709027,0.1582433289610717,0.0,0.03025978816750741
0.05015983080895,0.1544973538994709,0.0,0.03533297744149357
0.04330501842649738,0.13338383821398153,0.0,0.03692607375505221
0.04330501842649738,0.13338383821398153,0.0,0.036628306857784725
0.05015983080895,0.1544973538994709,0.0,0.035966171006818835
0.04330501842649738,0.13338383821398153,0.0,0.03763498391378495
0.04330501842649738,0.13338383821398153,0.0,0.04075222852326716
0.04330501842649738,0.13338383821398153,0.0,0.03835504698620326
0.05015983080895,0.1544973538994709,0.0,0.03578435140008506
0.05015983080895,0.031135531350732597,0.0,0.03704611645086932
0.05015983080895,0.031135531350732597,0.0,0.03739071973125148
0.05015983080895,0.031135531350732597,0.0,0.038135192911672194
0.05015983080895,0.031135531350732597,0.0,0.03845444532213992
0.05015983080895,0.031135531350732597,0.0,0.0367034003594417
0.05015983080895,0.031135531350732597,0.0,0.035039004290130495
0.05015983080895,0.031135531350732597,0.0,0.03340574633001951
0.05015983080895,0.031135531350732597,0.0,0.032763421976640394
0.05015983080895,0.031135531350732597,0.0,0.031973081617587266
0.05015983080895,0.031135531350732597,0.0,0.03162508559663963
0.05015983080895,0.031135531350732597,0.0,0.03194509586848821
0.05015983080895,0.031135531350732597,0.0,0.03256748820010857
0.05015983080895,0.031135531350732597,0.0,0.03235428777434674
0.05015983080895,0.031135531350732597,0.0,0.0316419035556353
0.05015983080895,0.031135531350732597,0.0,0.03127378085052974
0.025280258784709027,0.01569212410113426,0.0,0.031028450253537898
0.025280258784709027,0.01569212410113426,0.0,0.030067394409452542
0.025280258784709027,0.01569212410113426,0.0,0.03014851306471067
0.05015983080895,0.031135531350732597,0.0,0.030707264689195816
0.025280258784709027,0.01569212410113426,0.0,0.030704645240840336
0.025280258784709027,0.01569212410113426,0.0,0.002727107707071203
0.0,0.01569212410113426,0.0,0.002517059651380964
0.0,0.01569212410113426,0.0,0.002498648740793631
0.0,0.01569212410113426,0.0,0.0024364234491360084
0.0,0.031135531350732597,0.0,0.0023691841613927614
0.0,0.031135531350732597,0.0,0.0023322827334632396
0.0,0.031135531350732597,0.0,0.002397808341219406
0.0,0.031135531350732597,0.0,0.0023866482637866925
0.0,0.031135531350732597,0.0,0.0024432767053044857
0.0,0.01569212410113426,0.0,0.0024393481211455754
0.0,0.023538186234085042,0.0,0.002591930505986894
0.04330501842649738,0.04032085261761342,0.0,0.033515676907143174
0.0,0.01569212410113426,0.0,0.0024734139254085847
0.0,0.01569212410113426,0.0,0.002506787141526357
0.0,0.029658112236163138,0.0,0.0025949189471735057
0.0,0.023538186234085042,0.0,0.0025144783370155974
0.0,0.01569212410113426,0.0,0.0025017748693500807
0.0,0.01569212410113426,0.0,0.0025755290067139766
0.025280258784709027,0.01569212410113426,0.0,0.0026939750368634393
0.04330501842649738,0.04032085261761342,0.0,0.040410530414915956
0.025280258784709027,0.029658112236163138,0.0,0.030101908134249594
0.025280258784709027,0.029658112236163138,0.0,0.032184467612196316
0.025280258784709027,0.0318904499368815,0.0,0.03061984084018229
0.025280258784709027,0.07786575483094532,0.0,0.030220125382154215
0.04330501842649738,0.02688056831766029,0.0,0.03326483332983949
0.04330501842649738,0.05462825890774759,0.0,0.03561233824294472
0.04330501842649738,0.05462825890774759,0.0,0.03534167353439367
0.04330501842649738,0.05462825890774759,0.0,0.03445158726851348
0.05015983080895,0.06327544298014896,0.0,0.002685909068484743
0.025280258784709027,0.0318904499368815,0.0,0.0026853765344001653
0.025280258784709027,0.023538186234085042,0.0,0.002676235795797776
0.025280258784709027,0.0318904499368815,0.0,0.03191618522811696
0.05015983080895,0.06327544298014896,0.0,0.03582091851484009
0.0,0.06327544298014896,0.0,0.0025475131480019978
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.03181282936609571,0.040131133580945486,0.0011091560936087176,0.03335616828573465
0.03181282936609571,0.040131133580945486,0.0,0.03289305854140212
0.015703598423154948,0.018423034689315363,0.0,0.034973683697905766
0.05015983080895,0.06327544298014896,0.0,0.031296067711438474
0.015703598423154948,0.018423034689315363,0.0,0.03095885720765101
0.03181282936609571,0.0373219464216981,0.0,0.03629885006335493
0.03181282936609571,0.0373219464216981,0.0,0.032778704623746026
0.015703598423154948,0.018423034689315363,0.0,0.034073623191805166
0.015703598423154948,0.018423034689315363,0.0,0.036617267618950435
0.05015983080895,0.046703297189560435,0.00326313774233848,0.043272373504562936
0.05015983080895,0.046703297189560435,0.0043347017344443975,0.04478558269807261
0.126398967678736,0.046703297189560435,0.014214447584969361,0.0487704393813444
0.05015983080895,0.046703297189560435,0.0,0.04414963767560671
0.05015983080895,0.31397853459211467,0.0,0.0427920920574994
0.05015983080895,0.31397853459211467,0.0,0.04018439093788518
0.05015983080895,0.31397853459211467,0.0,0.03793804347913116
0.05015983080895,0.06327544298014896,0.009464081836215854,0.04558412059386181
0.126398967678736,0.06327544298014896,0.0356374895476353,0.0532427424504472
0.05015983080895,0.031135531350732597,0.0,0.03218091824322249
0.05015983080895,0.06327544298014896,0.0,0.034558333637447494
0.0,0.031135531350732597,0.0,0.0025873588183904215
0.05015983080895,0.031135531350732597,0.0,0.002699171323096802
0.126398967678736,0.06327544298014896,0.030217809811077228,0.04889970766126491
0.126398967678736,0.06327544298014896,0.037230533198380246,0.04996267177380783
0.126398967678736,0.06327544298014896,0.025927748519952692,0.046989801215265845
0.126398967678736,0.06327544298014896,0.031131593945095903,0.0469702217536181
0.05015983080895,0.06327544298014896,0.026806803562654285,0.04560447442000329
0.05015983080895,0.06327544298014896,0.02398274665284268,0.04433190215871223
0.05015983080895,0.06327544298014896,0.0027141882253991266,0.03877230478316119
0.03181282936609571,0.040131133580945486,0.003364128420467891,0.03867136861710884
0.05015983080895,0.06327544298014896,0.004505758138327954,0.03918746332197433
0.05015983080895,0.06327544298014896,0.02381328536521301,0.04379738568532275
0.05015983080895,0.06327544298014896,0.028791361020351864,0.044664769301169145
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05015983080895,0.06327544298014896,0.0,0.03274145794051485
0.05015983080895,0.06327544298014896,0.0,0.031296649910332854
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.06327544298014896,0.0,0.049630036339659435
0.05015983080895,0.31397853459211467,0.0,0.03536264666724195
0.05015983080895,0.31397853459211467,0.0,0.03468239929181946
0.05015983080895,0.06327544298014896,0.0,0.03316134182917963
0.0,0.019809718864326812,0.0,0.002616881936012877
0.0,0.018423034689315363,0.0,0.002453323468431354
0.0,0.018423034689315363,0.0,0.002493077226471073
0.03181282936609571,0.0373219464216981,0.0,0.0027167149228267463
0.03181282936609571,0.0373219464216981,0.0,0.030519310199540486
0.03181282936609571,0.0373219464216981,0.0,0.033283295337730785
0.025280258784709027,0.0318904499368815,0.0,0.032809702672406384
0.05015983080895,0.31397853459211467,0.0,0.033092624058976165
0.05015983080895,0.31397853459211467,0.0,0.03505246838147186
0.025280258784709027,0.1582433289610717,0.0,0.03129668019843954
0.025280258784709027,0.0318904499368815,0.0,0.030654871855423375
0.04330501842649738,0.05462825890774759,0.0,0.03485891302790784
0.025280258784709027,0.1582433289610717,0.0,0.0027165349633561982
0.05015983080895,0.1544973538994709,0.0,0.035708232435445464
0.04330501842649738,0.13338383821398153,0.0,0.036301999535136874
0.05015983080895,0.1544973538994709,0.0,0.037158293423667624
0.05015983080895,0.1544973538994709,0.0,0.0372707170260377
0.05015983080895,0.1544973538994709,0.0,0.03527001850556674
0.05015983080895,0.1544973538994709,0.0,0.034708321145175206
0.05015983080895,0.1544973538994709,0.0,0.039293403819767085
0.04330501842649738,0.13338383821398153,0.0,0.037761308178888134
0.04330501842649738,0.02688056831766029,0.0,0.03919516768384343
0.05015983080895,0.031135531350732597,0.0,0.03917740507319413
0.05015983080895,0.031135531350732597,0.0,0.04022696300517614
0.05015983080895,0.031135531350732597,0.0,0.04062382620574906
0.05015983080895,0.031135531350732597,0.0,0.03607672818092482
0.05015983080895,0.031135531350732597,0.0,0.03557622474259282
0.05015983080895,0.031135531350732597,0.0,0.03459903163981517
0.05015983080895,0.031135531350732597,0.0,0.03307368273709857
0.05015983080895,0.031135531350732597,0.0,0.03269057322076406
0.05015983080895,0.031135531350732597,0.0,0.030048671965681454
0.05015983080895,0.031135531350732597,0.0,0.03404367131722304
0.05015983080895,0.031135531350732597,0.0,0.032832903444612704
0.05015983080895,0.031135531350732597,0.0,0.032642188873048095
0.05015983080895,0.031135531350732597,0.0,0.033787416600698686
0.05015983080895,0.031135531350732597,0.0,0.033461121858786316
0.04330501842649738,0.02688056831766029,0.0,0.033242425007327
0.05015983080895,0.031135531350732597,0.0,0.031170238938226912
0.05015983080895,0.031135531350732597,0.0,0.030972905556765757
0.05015983080895,0.031135531350732597,0.0,0.03121870026167039
0.025280258784709027,0.01569212410113426,0.0,0.030181872282889564
0.0,0.01569212410113426,0.0,0.002603102032946476
0.025280258784709027,0.01569212410113426,0.0,0.002681892968118622
0.0,0.01569212410113426,0.0,0.0026724869975175403
0.0,0.01569212410113426,0.0,0.0026282328191199245
0.0,0.01569212410113426,0.0,0.0026725556835963714
0.0,0.031135531350732597,0.0,0.0025221140650044434
0.0,0.031135531350732597,0.0,0.0025425810104570353
0.0,0.031135531350732597,0.0,0.0024817423326822467
0.0,0.031135531350732597,0.0,0.0024311786913347147
0.0,0.031135531350732597,0.0,0.0024342022643300465
0.0,0.01569212410113426,0.0,0.0025033783565613934
0.025280258784709027,0.01569212410113426,0.0,0.0026916573677085724
0.0,0.01569212410113426,0.0,0.002553165571656273
0.0,0.01569212410113426,0.0,0.002671563736950863
0.0,0.01569212410113426,0.0,0.0026459924071975133
0.0,0.01569212410113426,0.0,0.0025783156388414137
0.0,0.01569212410113426,0.0,0.0026136215476900895
0.025280258784709027,0.01569212410113426,0.0,0.030359590099821372
0.025280258784709027,0.01569212410113426,0.0,0.03192870045885119
0.025280258784709027,0.023538186234085042,0.0,0.03312851629783961
0.025280258784709027,0.029658112236163138,0.0,0.031142231457417097
0.025280258784709027,0.029658112236163138,0.0,0.03171942451950011
0.025280258784709027,0.01569212410113426,0.0,0.0026867413027479785
0.05015983080895,0.031135531350732597,0.0,0.03094263425724649
0.025280258784709027,0.07786575483094532,0.0,0.03038838171614674
0.04330501842649738,0.05462825890774759,0.0,0.0363992721045851
0.025280258784709027,0.0318904499368815,0.0,0.031557802152152356
